year	country	total	r0	r1	r2	r3	share
1933	Cameroon	0	0	0	0	0	0.000000%
1933	Canada	0	0	0	0	0	0.000000%
1933	Chile	0	0	0	0	0	0.000000%
1933	China	0	0	0	0	0	0.000000%
1933	Colombia	0	0	0	0	0	0.000000%
1933	Congo	0	0	0	0	0	0.000000%
1933	Costa Rica	0	0	0	0	0	0.000000%
1933	Croatia	0	0	0	0	0	0.000000%
1933	Cuba	0	0	0	0	0	0.000000%
1933	Cyprus	0	0	0	0	0	0.000000%
1933	Czech Republic	0	0	0	0	0	0.000000%
1933	Denmark	0	0	0	0	0	0.000000%
1933	Ecuador	0	0	0	0	0	0.000000%
1933	Egypt	0	0	0	0	0	0.000000%
1933	Estonia	0	0	0	0	0	0.000000%
1933	Finland	0	0	0	0	0	0.000000%
1933	France	0	0	0	0	0	0.000000%
1933	French Polynesia	0	0	0	0	0	0.000000%
1933	Georgia	0	0	0	0	0	0.000000%
1933	Germany	0	0	0	0	0	0.000000%
1933	Greece	0	0	0	0	0	0.000000%
1933	Hong Kong	0	0	0	0	0	0.000000%
1933	Hungary	0	0	0	0	0	0.000000%
1933	Iceland	0	0	0	0	0	0.000000%
1933	India	0	0	0	0	0	0.000000%
1933	Indonesia	0	0	0	0	0	0.000000%
1933	Iran	0	0	0	0	0	0.000000%
1933	Ireland	0	0	0	0	0	0.000000%
1933	Israel	0	0	0	0	0	0.000000%
1933	Italy	0	0	0	0	0	0.000000%
1933	Japan	0	0	0	0	0	0.000000%
1933	Jordan	0	0	0	0	0	0.000000%
1933	Kazakhstan	0	0	0	0	0	0.000000%
1933	Lebanon	0	0	0	0	0	0.000000%
1933	Liechtenstein	0	0	0	0	0	0.000000%
1933	Lithuania	0	0	0	0	0	0.000000%
1933	Luxembourg	0	0	0	0	0	0.000000%
1933	Malaysia	0	0	0	0	0	0.000000%
1933	Malta	0	0	0	0	0	0.000000%
1933	Mexico	0	0	0	0	0	0.000000%
1933	Mongolia	0	0	0	0	0	0.000000%
1933	Montenegro	0	0	0	0	0	0.000000%
1933	Morocco	0	0	0	0	0	0.000000%
1933	Netherlands	0	0	0	0	0	0.000000%
1933	Netherlands Antilles	0	0	0	0	0	0.000000%
1933	New Zealand	0	0	0	0	0	0.000000%
1933	Norway	0	0	0	0	0	0.000000%
1933	Pakistan	0	0	0	0	0	0.000000%
1933	Palestinian Territory	0	0	0	0	0	0.000000%
1933	Panama	0	0	0	0	0	0.000000%
1933	Peru	0	0	0	0	0	0.000000%
1933	Philippines	0	0	0	0	0	0.000000%
1933	Poland	0	0	0	0	0	0.000000%
1933	Portugal	0	0	0	0	0	0.000000%
1933	Puerto Rico	0	0	0	0	0	0.000000%
1933	Qatar	0	0	0	0	0	0.000000%
1933	Romania	0	0	0	0	0	0.000000%
1933	Russia	0	0	0	0	0	0.000000%
1933	Saudi Arabia	0	0	0	0	0	0.000000%
1933	Senegal	0	0	0	0	0	0.000000%
1933	Serbia	0	0	0	0	0	0.000000%
1933	Serbia and Montenegro	0	0	0	0	0	0.000000%
1933	Singapore	0	0	0	0	0	0.000000%
1933	Slovakia	0	0	0	0	0	0.000000%
1933	Slovenia	0	0	0	0	0	0.000000%
1933	South Africa	0	0	0	0	0	0.000000%
1933	South Korea	0	0	0	0	0	0.000000%
1933	Soviet Union	0	0	0	0	0	0.000000%
1933	Spain	0	0	0	0	0	0.000000%
1933	Sweden	0	0	0	0	0	0.000000%
1933	Switzerland	0	0	0	0	0	0.000000%
1933	Taiwan	0	0	0	0	0	0.000000%
1933	Thailand	0	0	0	0	0	0.000000%
1933	Tunisia	0	0	0	0	0	0.000000%
1933	Turkey	0	0	0	0	0	0.000000%
1933	Uganda	0	0	0	0	0	0.000000%
1933	Ukraine	0	0	0	0	0	0.000000%
1933	United Arab Emirates	0	0	0	0	0	0.000000%
1933	United Kingdom	1	0	1	0	0	0.000000%
1933	United States of America	15	1	3	0	11	73.333333%
1933	Uruguay	0	0	0	0	0	0.000000%
1933	Venezuela	0	0	0	0	0	0.000000%
1934	Albania	0	0	0	0	0	0.000000%
1934	Algeria	0	0	0	0	0	0.000000%
1934	Angola	0	0	0	0	0	0.000000%
1934	Argentina	0	0	0	0	0	0.000000%
1934	Australia	0	0	0	0	0	0.000000%
1934	Austria	0	0	0	0	0	0.000000%
1934	Bahamas	0	0	0	0	0	0.000000%
1934	Belgium	0	0	0	0	0	0.000000%
1934	Bolivia	0	0	0	0	0	0.000000%
1934	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1934	Brazil	0	0	0	0	0	0.000000%
1934	Bulgaria	0	0	0	0	0	0.000000%
1934	Cambodia	0	0	0	0	0	0.000000%
1934	Cameroon	0	0	0	0	0	0.000000%
1934	Canada	0	0	0	0	0	0.000000%
1934	Chile	0	0	0	0	0	0.000000%
1934	China	0	0	0	0	0	0.000000%
1934	Colombia	0	0	0	0	0	0.000000%
1934	Congo	0	0	0	0	0	0.000000%
1934	Costa Rica	0	0	0	0	0	0.000000%
1934	Croatia	0	0	0	0	0	0.000000%
1934	Cuba	0	0	0	0	0	0.000000%
1934	Cyprus	0	0	0	0	0	0.000000%
1934	Czech Republic	0	0	0	0	0	0.000000%
1934	Denmark	0	0	0	0	0	0.000000%
1934	Ecuador	0	0	0	0	0	0.000000%
1934	Egypt	0	0	0	0	0	0.000000%
1934	Estonia	0	0	0	0	0	0.000000%
1934	Finland	0	0	0	0	0	0.000000%
1934	France	1	1	0	0	0	0.000000%
1934	French Polynesia	0	0	0	0	0	0.000000%
1934	Georgia	0	0	0	0	0	0.000000%
1934	Germany	0	0	0	0	0	0.000000%
1934	Greece	0	0	0	0	0	0.000000%
1934	Hong Kong	0	0	0	0	0	0.000000%
1934	Hungary	0	0	0	0	0	0.000000%
1934	Iceland	0	0	0	0	0	0.000000%
1934	India	0	0	0	0	0	0.000000%
1934	Indonesia	0	0	0	0	0	0.000000%
1934	Iran	0	0	0	0	0	0.000000%
1934	Ireland	0	0	0	0	0	0.000000%
1934	Israel	0	0	0	0	0	0.000000%
1934	Italy	0	0	0	0	0	0.000000%
1934	Japan	0	0	0	0	0	0.000000%
1934	Jordan	0	0	0	0	0	0.000000%
1934	Kazakhstan	0	0	0	0	0	0.000000%
1934	Lebanon	0	0	0	0	0	0.000000%
1934	Liechtenstein	0	0	0	0	0	0.000000%
1934	Lithuania	0	0	0	0	0	0.000000%
1934	Luxembourg	0	0	0	0	0	0.000000%
1934	Malaysia	0	0	0	0	0	0.000000%
1934	Malta	0	0	0	0	0	0.000000%
1934	Mexico	0	0	0	0	0	0.000000%
1934	Mongolia	0	0	0	0	0	0.000000%
1934	Montenegro	0	0	0	0	0	0.000000%
1934	Morocco	0	0	0	0	0	0.000000%
1934	Netherlands	0	0	0	0	0	0.000000%
1934	Netherlands Antilles	0	0	0	0	0	0.000000%
1934	New Zealand	0	0	0	0	0	0.000000%
1934	Norway	0	0	0	0	0	0.000000%
1934	Pakistan	0	0	0	0	0	0.000000%
1934	Palestinian Territory	0	0	0	0	0	0.000000%
1934	Panama	0	0	0	0	0	0.000000%
1934	Peru	0	0	0	0	0	0.000000%
1934	Philippines	0	0	0	0	0	0.000000%
1934	Poland	0	0	0	0	0	0.000000%
1934	Portugal	0	0	0	0	0	0.000000%
1934	Puerto Rico	0	0	0	0	0	0.000000%
1934	Qatar	0	0	0	0	0	0.000000%
1934	Romania	0	0	0	0	0	0.000000%
1934	Russia	0	0	0	0	0	0.000000%
1934	Saudi Arabia	0	0	0	0	0	0.000000%
1934	Senegal	0	0	0	0	0	0.000000%
1934	Serbia	0	0	0	0	0	0.000000%
1934	Serbia and Montenegro	0	0	0	0	0	0.000000%
1934	Singapore	0	0	0	0	0	0.000000%
1934	Slovakia	0	0	0	0	0	0.000000%
1934	Slovenia	0	0	0	0	0	0.000000%
1934	South Africa	0	0	0	0	0	0.000000%
1934	South Korea	0	0	0	0	0	0.000000%
1934	Soviet Union	0	0	0	0	0	0.000000%
1934	Spain	0	0	0	0	0	0.000000%
1934	Sweden	0	0	0	0	0	0.000000%
1934	Switzerland	0	0	0	0	0	0.000000%
1934	Taiwan	0	0	0	0	0	0.000000%
1934	Thailand	0	0	0	0	0	0.000000%
1934	Tunisia	0	0	0	0	0	0.000000%
1934	Turkey	0	0	0	0	0	0.000000%
1934	Uganda	0	0	0	0	0	0.000000%
1934	Ukraine	0	0	0	0	0	0.000000%
1934	United Arab Emirates	0	0	0	0	0	0.000000%
1934	United Kingdom	1	0	0	0	1	100.000000%
1934	United States of America	12	1	5	0	6	50.000000%
1934	Uruguay	0	0	0	0	0	0.000000%
1934	Venezuela	0	0	0	0	0	0.000000%
1935	Albania	0	0	0	0	0	0.000000%
1935	Algeria	0	0	0	0	0	0.000000%
1935	Angola	0	0	0	0	0	0.000000%
1935	Argentina	0	0	0	0	0	0.000000%
1935	Australia	0	0	0	0	0	0.000000%
1935	Austria	0	0	0	0	0	0.000000%
1935	Bahamas	0	0	0	0	0	0.000000%
1935	Belgium	0	0	0	0	0	0.000000%
1935	Bolivia	0	0	0	0	0	0.000000%
1935	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1935	Brazil	0	0	0	0	0	0.000000%
1935	Bulgaria	0	0	0	0	0	0.000000%
1935	Cambodia	0	0	0	0	0	0.000000%
1935	Cameroon	0	0	0	0	0	0.000000%
1935	Canada	0	0	0	0	0	0.000000%
1935	Chile	0	0	0	0	0	0.000000%
1935	China	0	0	0	0	0	0.000000%
1935	Colombia	0	0	0	0	0	0.000000%
1935	Congo	0	0	0	0	0	0.000000%
1935	Costa Rica	0	0	0	0	0	0.000000%
1935	Croatia	0	0	0	0	0	0.000000%
1935	Cuba	0	0	0	0	0	0.000000%
1935	Cyprus	0	0	0	0	0	0.000000%
1935	Czech Republic	0	0	0	0	0	0.000000%
1935	Denmark	0	0	0	0	0	0.000000%
1935	Ecuador	0	0	0	0	0	0.000000%
1935	Egypt	0	0	0	0	0	0.000000%
1935	Estonia	0	0	0	0	0	0.000000%
1935	Finland	0	0	0	0	0	0.000000%
1935	France	0	0	0	0	0	0.000000%
1935	French Polynesia	0	0	0	0	0	0.000000%
1935	Georgia	0	0	0	0	0	0.000000%
1935	Germany	0	0	0	0	0	0.000000%
1935	Greece	0	0	0	0	0	0.000000%
1935	Hong Kong	0	0	0	0	0	0.000000%
1935	Hungary	0	0	0	0	0	0.000000%
1935	Iceland	0	0	0	0	0	0.000000%
1935	India	0	0	0	0	0	0.000000%
1935	Indonesia	0	0	0	0	0	0.000000%
1935	Iran	0	0	0	0	0	0.000000%
1935	Ireland	0	0	0	0	0	0.000000%
1935	Israel	0	0	0	0	0	0.000000%
1935	Italy	0	0	0	0	0	0.000000%
1935	Japan	0	0	0	0	0	0.000000%
1935	Jordan	0	0	0	0	0	0.000000%
1935	Kazakhstan	0	0	0	0	0	0.000000%
1935	Lebanon	0	0	0	0	0	0.000000%
1935	Liechtenstein	0	0	0	0	0	0.000000%
1935	Lithuania	0	0	0	0	0	0.000000%
1935	Luxembourg	0	0	0	0	0	0.000000%
1935	Malaysia	0	0	0	0	0	0.000000%
1935	Malta	0	0	0	0	0	0.000000%
1935	Mexico	0	0	0	0	0	0.000000%
1935	Mongolia	0	0	0	0	0	0.000000%
1935	Montenegro	0	0	0	0	0	0.000000%
1935	Morocco	0	0	0	0	0	0.000000%
1935	Netherlands	0	0	0	0	0	0.000000%
1935	Netherlands Antilles	0	0	0	0	0	0.000000%
1935	New Zealand	0	0	0	0	0	0.000000%
1935	Norway	0	0	0	0	0	0.000000%
1935	Pakistan	0	0	0	0	0	0.000000%
1935	Palestinian Territory	0	0	0	0	0	0.000000%
1935	Panama	0	0	0	0	0	0.000000%
1935	Peru	0	0	0	0	0	0.000000%
1935	Philippines	0	0	0	0	0	0.000000%
1935	Poland	0	0	0	0	0	0.000000%
1935	Portugal	0	0	0	0	0	0.000000%
1935	Puerto Rico	0	0	0	0	0	0.000000%
1935	Qatar	0	0	0	0	0	0.000000%
1935	Romania	0	0	0	0	0	0.000000%
1935	Russia	0	0	0	0	0	0.000000%
1935	Saudi Arabia	0	0	0	0	0	0.000000%
1935	Senegal	0	0	0	0	0	0.000000%
1935	Serbia	0	0	0	0	0	0.000000%
1935	Serbia and Montenegro	0	0	0	0	0	0.000000%
1935	Singapore	0	0	0	0	0	0.000000%
1935	Slovakia	0	0	0	0	0	0.000000%
1935	Slovenia	0	0	0	0	0	0.000000%
1935	South Africa	0	0	0	0	0	0.000000%
1935	South Korea	0	0	0	0	0	0.000000%
1935	Soviet Union	0	0	0	0	0	0.000000%
1935	Spain	0	0	0	0	0	0.000000%
1935	Sweden	0	0	0	0	0	0.000000%
1935	Switzerland	0	0	0	0	0	0.000000%
1935	Taiwan	0	0	0	0	0	0.000000%
1935	Thailand	0	0	0	0	0	0.000000%
1935	Tunisia	0	0	0	0	0	0.000000%
1935	Turkey	0	0	0	0	0	0.000000%
1935	Uganda	0	0	0	0	0	0.000000%
1935	Ukraine	0	0	0	0	0	0.000000%
1935	United Arab Emirates	0	0	0	0	0	0.000000%
1935	United Kingdom	1	0	0	0	1	100.000000%
1935	United States of America	9	0	2	3	4	44.444444%
1935	Uruguay	0	0	0	0	0	0.000000%
1935	Venezuela	0	0	0	0	0	0.000000%
1936	Albania	0	0	0	0	0	0.000000%
1936	Algeria	0	0	0	0	0	0.000000%
1936	Angola	0	0	0	0	0	0.000000%
1936	Argentina	0	0	0	0	0	0.000000%
1936	Australia	0	0	0	0	0	0.000000%
1936	Austria	0	0	0	0	0	0.000000%
1936	Bahamas	0	0	0	0	0	0.000000%
1936	Belgium	0	0	0	0	0	0.000000%
1936	Bolivia	0	0	0	0	0	0.000000%
1936	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1936	Brazil	0	0	0	0	0	0.000000%
1936	Bulgaria	0	0	0	0	0	0.000000%
1936	Cambodia	0	0	0	0	0	0.000000%
1936	Cameroon	0	0	0	0	0	0.000000%
1936	Canada	0	0	0	0	0	0.000000%
1936	Chile	0	0	0	0	0	0.000000%
1936	China	0	0	0	0	0	0.000000%
1936	Colombia	0	0	0	0	0	0.000000%
1936	Congo	0	0	0	0	0	0.000000%
1936	Costa Rica	0	0	0	0	0	0.000000%
1936	Croatia	0	0	0	0	0	0.000000%
1936	Cuba	0	0	0	0	0	0.000000%
1936	Cyprus	0	0	0	0	0	0.000000%
1936	Czech Republic	0	0	0	0	0	0.000000%
1936	Denmark	0	0	0	0	0	0.000000%
1936	Ecuador	0	0	0	0	0	0.000000%
1936	Egypt	0	0	0	0	0	0.000000%
1936	Estonia	0	0	0	0	0	0.000000%
1936	Finland	0	0	0	0	0	0.000000%
1936	France	0	0	0	0	0	0.000000%
1936	French Polynesia	0	0	0	0	0	0.000000%
1936	Georgia	0	0	0	0	0	0.000000%
1936	Germany	0	0	0	0	0	0.000000%
1936	Greece	0	0	0	0	0	0.000000%
1936	Hong Kong	0	0	0	0	0	0.000000%
1936	Hungary	0	0	0	0	0	0.000000%
1936	Iceland	0	0	0	0	0	0.000000%
1936	India	0	0	0	0	0	0.000000%
1936	Indonesia	0	0	0	0	0	0.000000%
1936	Iran	0	0	0	0	0	0.000000%
1936	Ireland	0	0	0	0	0	0.000000%
1936	Israel	0	0	0	0	0	0.000000%
1936	Italy	0	0	0	0	0	0.000000%
1936	Japan	2	0	0	0	2	100.000000%
1936	Jordan	0	0	0	0	0	0.000000%
1936	Kazakhstan	0	0	0	0	0	0.000000%
1936	Lebanon	0	0	0	0	0	0.000000%
1936	Liechtenstein	0	0	0	0	0	0.000000%
1936	Lithuania	0	0	0	0	0	0.000000%
1936	Luxembourg	0	0	0	0	0	0.000000%
1936	Malaysia	0	0	0	0	0	0.000000%
1936	Malta	0	0	0	0	0	0.000000%
1936	Mexico	0	0	0	0	0	0.000000%
1936	Mongolia	0	0	0	0	0	0.000000%
1936	Montenegro	0	0	0	0	0	0.000000%
1936	Morocco	0	0	0	0	0	0.000000%
1936	Netherlands	0	0	0	0	0	0.000000%
1936	Netherlands Antilles	0	0	0	0	0	0.000000%
1936	New Zealand	0	0	0	0	0	0.000000%
1936	Norway	0	0	0	0	0	0.000000%
1936	Pakistan	0	0	0	0	0	0.000000%
1936	Palestinian Territory	0	0	0	0	0	0.000000%
1936	Panama	0	0	0	0	0	0.000000%
1936	Peru	0	0	0	0	0	0.000000%
1936	Philippines	0	0	0	0	0	0.000000%
1936	Poland	0	0	0	0	0	0.000000%
1936	Portugal	0	0	0	0	0	0.000000%
1936	Puerto Rico	0	0	0	0	0	0.000000%
1936	Qatar	0	0	0	0	0	0.000000%
1936	Romania	0	0	0	0	0	0.000000%
1936	Russia	0	0	0	0	0	0.000000%
1936	Saudi Arabia	0	0	0	0	0	0.000000%
1936	Senegal	0	0	0	0	0	0.000000%
1936	Serbia	0	0	0	0	0	0.000000%
1936	Serbia and Montenegro	0	0	0	0	0	0.000000%
1936	Singapore	0	0	0	0	0	0.000000%
1936	Slovakia	0	0	0	0	0	0.000000%
1936	Slovenia	0	0	0	0	0	0.000000%
1936	South Africa	0	0	0	0	0	0.000000%
1936	South Korea	0	0	0	0	0	0.000000%
1936	Soviet Union	0	0	0	0	0	0.000000%
1936	Spain	0	0	0	0	0	0.000000%
1936	Sweden	0	0	0	0	0	0.000000%
1936	Switzerland	0	0	0	0	0	0.000000%
1936	Taiwan	0	0	0	0	0	0.000000%
1936	Thailand	0	0	0	0	0	0.000000%
1936	Tunisia	0	0	0	0	0	0.000000%
1936	Turkey	0	0	0	0	0	0.000000%
1936	Uganda	0	0	0	0	0	0.000000%
1936	Ukraine	0	0	0	0	0	0.000000%
1936	United Arab Emirates	0	0	0	0	0	0.000000%
1936	United Kingdom	2	0	0	0	2	100.000000%
1936	United States of America	19	2	3	4	10	52.631579%
1936	Uruguay	0	0	0	0	0	0.000000%
1936	Venezuela	0	0	0	0	0	0.000000%
1937	Albania	0	0	0	0	0	0.000000%
1937	Algeria	0	0	0	0	0	0.000000%
1937	Angola	0	0	0	0	0	0.000000%
1937	Argentina	0	0	0	0	0	0.000000%
1937	Australia	0	0	0	0	0	0.000000%
1937	Austria	0	0	0	0	0	0.000000%
1937	Bahamas	0	0	0	0	0	0.000000%
1937	Belgium	0	0	0	0	0	0.000000%
1937	Bolivia	0	0	0	0	0	0.000000%
1937	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1937	Brazil	0	0	0	0	0	0.000000%
1937	Bulgaria	0	0	0	0	0	0.000000%
1937	Cambodia	0	0	0	0	0	0.000000%
1937	Cameroon	0	0	0	0	0	0.000000%
1937	Canada	0	0	0	0	0	0.000000%
1937	Chile	0	0	0	0	0	0.000000%
1937	China	0	0	0	0	0	0.000000%
1937	Colombia	0	0	0	0	0	0.000000%
1937	Congo	0	0	0	0	0	0.000000%
1937	Costa Rica	0	0	0	0	0	0.000000%
1937	Croatia	0	0	0	0	0	0.000000%
1937	Cuba	0	0	0	0	0	0.000000%
1937	Cyprus	0	0	0	0	0	0.000000%
1937	Czech Republic	0	0	0	0	0	0.000000%
1937	Denmark	0	0	0	0	0	0.000000%
1937	Ecuador	0	0	0	0	0	0.000000%
1937	Egypt	0	0	0	0	0	0.000000%
1937	Estonia	0	0	0	0	0	0.000000%
1937	Finland	0	0	0	0	0	0.000000%
1937	France	2	0	0	1	1	50.000000%
1937	French Polynesia	0	0	0	0	0	0.000000%
1937	Georgia	0	0	0	0	0	0.000000%
1937	Germany	0	0	0	0	0	0.000000%
1937	Greece	0	0	0	0	0	0.000000%
1937	Hong Kong	0	0	0	0	0	0.000000%
1937	Hungary	0	0	0	0	0	0.000000%
1937	Iceland	0	0	0	0	0	0.000000%
1937	India	0	0	0	0	0	0.000000%
1937	Indonesia	0	0	0	0	0	0.000000%
1937	Iran	0	0	0	0	0	0.000000%
1937	Ireland	0	0	0	0	0	0.000000%
1937	Israel	0	0	0	0	0	0.000000%
1937	Italy	0	0	0	0	0	0.000000%
1937	Japan	0	0	0	0	0	0.000000%
1937	Jordan	0	0	0	0	0	0.000000%
1937	Kazakhstan	0	0	0	0	0	0.000000%
1937	Lebanon	0	0	0	0	0	0.000000%
1937	Liechtenstein	0	0	0	0	0	0.000000%
1937	Lithuania	0	0	0	0	0	0.000000%
1937	Luxembourg	0	0	0	0	0	0.000000%
1937	Malaysia	0	0	0	0	0	0.000000%
1937	Malta	0	0	0	0	0	0.000000%
1937	Mexico	0	0	0	0	0	0.000000%
1937	Mongolia	0	0	0	0	0	0.000000%
1937	Montenegro	0	0	0	0	0	0.000000%
1937	Morocco	0	0	0	0	0	0.000000%
1937	Netherlands	0	0	0	0	0	0.000000%
1937	Netherlands Antilles	0	0	0	0	0	0.000000%
1937	New Zealand	0	0	0	0	0	0.000000%
1937	Norway	0	0	0	0	0	0.000000%
1937	Pakistan	0	0	0	0	0	0.000000%
1937	Palestinian Territory	0	0	0	0	0	0.000000%
1937	Panama	0	0	0	0	0	0.000000%
1937	Peru	0	0	0	0	0	0.000000%
1937	Philippines	0	0	0	0	0	0.000000%
1937	Poland	0	0	0	0	0	0.000000%
1937	Portugal	0	0	0	0	0	0.000000%
1937	Puerto Rico	0	0	0	0	0	0.000000%
1937	Qatar	0	0	0	0	0	0.000000%
1937	Romania	0	0	0	0	0	0.000000%
1937	Russia	0	0	0	0	0	0.000000%
1937	Saudi Arabia	0	0	0	0	0	0.000000%
1937	Senegal	0	0	0	0	0	0.000000%
1937	Serbia	0	0	0	0	0	0.000000%
1937	Serbia and Montenegro	0	0	0	0	0	0.000000%
1937	Singapore	0	0	0	0	0	0.000000%
1937	Slovakia	0	0	0	0	0	0.000000%
1937	Slovenia	0	0	0	0	0	0.000000%
1937	South Africa	0	0	0	0	0	0.000000%
1937	South Korea	0	0	0	0	0	0.000000%
1937	Soviet Union	0	0	0	0	0	0.000000%
1937	Spain	0	0	0	0	0	0.000000%
1937	Sweden	0	0	0	0	0	0.000000%
1937	Switzerland	0	0	0	0	0	0.000000%
1937	Taiwan	0	0	0	0	0	0.000000%
1937	Thailand	0	0	0	0	0	0.000000%
1937	Tunisia	0	0	0	0	0	0.000000%
1937	Turkey	0	0	0	0	0	0.000000%
1937	Uganda	0	0	0	0	0	0.000000%
1937	Ukraine	0	0	0	0	0	0.000000%
1937	United Arab Emirates	0	0	0	0	0	0.000000%
1937	United Kingdom	2	0	0	1	1	50.000000%
1937	United States of America	14	1	3	4	6	42.857143%
1937	Uruguay	0	0	0	0	0	0.000000%
1937	Venezuela	0	0	0	0	0	0.000000%
1938	Albania	0	0	0	0	0	0.000000%
1938	Algeria	0	0	0	0	0	0.000000%
1938	Angola	0	0	0	0	0	0.000000%
1938	Argentina	0	0	0	0	0	0.000000%
1938	Australia	0	0	0	0	0	0.000000%
1938	Austria	0	0	0	0	0	0.000000%
1938	Bahamas	0	0	0	0	0	0.000000%
1938	Belgium	0	0	0	0	0	0.000000%
1938	Bolivia	0	0	0	0	0	0.000000%
1938	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1938	Brazil	0	0	0	0	0	0.000000%
1938	Bulgaria	0	0	0	0	0	0.000000%
1938	Cambodia	0	0	0	0	0	0.000000%
1938	Cameroon	0	0	0	0	0	0.000000%
1938	Canada	0	0	0	0	0	0.000000%
1938	Chile	0	0	0	0	0	0.000000%
1938	China	0	0	0	0	0	0.000000%
1938	Colombia	0	0	0	0	0	0.000000%
1938	Congo	0	0	0	0	0	0.000000%
1938	Costa Rica	0	0	0	0	0	0.000000%
1938	Croatia	0	0	0	0	0	0.000000%
1938	Cuba	0	0	0	0	0	0.000000%
1938	Cyprus	0	0	0	0	0	0.000000%
1938	Czech Republic	0	0	0	0	0	0.000000%
1938	Denmark	0	0	0	0	0	0.000000%
1938	Ecuador	0	0	0	0	0	0.000000%
1938	Egypt	0	0	0	0	0	0.000000%
1938	Estonia	0	0	0	0	0	0.000000%
1938	Finland	0	0	0	0	0	0.000000%
1938	France	1	0	1	0	0	0.000000%
1938	French Polynesia	0	0	0	0	0	0.000000%
1938	Georgia	0	0	0	0	0	0.000000%
1938	Germany	0	0	0	0	0	0.000000%
1938	Greece	0	0	0	0	0	0.000000%
1938	Hong Kong	0	0	0	0	0	0.000000%
1938	Hungary	0	0	0	0	0	0.000000%
1938	Iceland	0	0	0	0	0	0.000000%
1938	India	0	0	0	0	0	0.000000%
1938	Indonesia	0	0	0	0	0	0.000000%
1938	Iran	0	0	0	0	0	0.000000%
1938	Ireland	0	0	0	0	0	0.000000%
1938	Israel	0	0	0	0	0	0.000000%
1938	Italy	0	0	0	0	0	0.000000%
1938	Japan	0	0	0	0	0	0.000000%
1938	Jordan	0	0	0	0	0	0.000000%
1938	Kazakhstan	0	0	0	0	0	0.000000%
1938	Lebanon	0	0	0	0	0	0.000000%
1938	Liechtenstein	0	0	0	0	0	0.000000%
1938	Lithuania	0	0	0	0	0	0.000000%
1938	Luxembourg	0	0	0	0	0	0.000000%
1938	Malaysia	0	0	0	0	0	0.000000%
1938	Malta	0	0	0	0	0	0.000000%
1938	Mexico	0	0	0	0	0	0.000000%
1938	Mongolia	0	0	0	0	0	0.000000%
1938	Montenegro	0	0	0	0	0	0.000000%
1938	Morocco	0	0	0	0	0	0.000000%
1938	Netherlands	0	0	0	0	0	0.000000%
1938	Netherlands Antilles	0	0	0	0	0	0.000000%
1938	New Zealand	0	0	0	0	0	0.000000%
1938	Norway	0	0	0	0	0	0.000000%
1938	Pakistan	0	0	0	0	0	0.000000%
1938	Palestinian Territory	0	0	0	0	0	0.000000%
1938	Panama	0	0	0	0	0	0.000000%
1938	Peru	0	0	0	0	0	0.000000%
1938	Philippines	0	0	0	0	0	0.000000%
1938	Poland	0	0	0	0	0	0.000000%
1938	Portugal	0	0	0	0	0	0.000000%
1938	Puerto Rico	0	0	0	0	0	0.000000%
1938	Qatar	0	0	0	0	0	0.000000%
1938	Romania	0	0	0	0	0	0.000000%
1938	Russia	0	0	0	0	0	0.000000%
1938	Saudi Arabia	0	0	0	0	0	0.000000%
1938	Senegal	0	0	0	0	0	0.000000%
1938	Serbia	0	0	0	0	0	0.000000%
1938	Serbia and Montenegro	0	0	0	0	0	0.000000%
1938	Singapore	0	0	0	0	0	0.000000%
1938	Slovakia	0	0	0	0	0	0.000000%
1938	Slovenia	0	0	0	0	0	0.000000%
1938	South Africa	0	0	0	0	0	0.000000%
1938	South Korea	0	0	0	0	0	0.000000%
1938	Soviet Union	0	0	0	0	0	0.000000%
1938	Spain	0	0	0	0	0	0.000000%
1938	Sweden	0	0	0	0	0	0.000000%
1938	Switzerland	0	0	0	0	0	0.000000%
1938	Taiwan	0	0	0	0	0	0.000000%
1938	Thailand	0	0	0	0	0	0.000000%
1938	Tunisia	0	0	0	0	0	0.000000%
1938	Turkey	0	0	0	0	0	0.000000%
1938	Uganda	0	0	0	0	0	0.000000%
1938	Ukraine	0	0	0	0	0	0.000000%
1938	United Arab Emirates	0	0	0	0	0	0.000000%
1938	United Kingdom	1	0	0	0	1	100.000000%
1938	United States of America	11	2	1	4	4	36.363636%
1938	Uruguay	0	0	0	0	0	0.000000%
1938	Venezuela	0	0	0	0	0	0.000000%
1939	Albania	0	0	0	0	0	0.000000%
1939	Algeria	0	0	0	0	0	0.000000%
1939	Angola	0	0	0	0	0	0.000000%
1939	Argentina	0	0	0	0	0	0.000000%
1939	Australia	0	0	0	0	0	0.000000%
1939	Austria	0	0	0	0	0	0.000000%
1939	Bahamas	0	0	0	0	0	0.000000%
1939	Belgium	0	0	0	0	0	0.000000%
1939	Bolivia	0	0	0	0	0	0.000000%
1939	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1939	Brazil	0	0	0	0	0	0.000000%
1939	Bulgaria	0	0	0	0	0	0.000000%
1939	Cambodia	0	0	0	0	0	0.000000%
